,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
1182,03F,Jul,283.7492782714367,252.7623704796864,215.5236829669242,146.03760585916064,4098.122660987278,4634.0127403173965,844.5152665468989,26.1061,88.6,94.8,91.9,2019
1183,03F,Aug,281.0082730416404,253.09379240481005,205.0495620227791,136.88194608330485,3591.191330761776,4019.1372897522033,793.2628772585717,26.1061,88.6,94.8,91.9,2019
1184,03F,Sep,263.93691727583683,240.8687006384562,202.1169235598336,136.17655493309314,4012.5870965023496,4537.521881859029,792.4967727849046,26.1061,88.6,94.8,91.9,2019
1185,03F,Oct,286.45484845263485,254.68003193323204,217.85046400024004,145.96403745699135,4615.013349370453,5194.839520265378,794.0289817322388,26.1061,88.6,94.8,91.9,2019
1186,03F,Nov,326.9842063903984,276.37461933377944,222.8242649939616,136.93099168475104,4040.128552330681,4584.369170423771,774.4167072063617,26.1061,88.6,94.8,91.9,2019
1187,03F,Dec,365.41455880237874,334.34635884031513,237.73268531592,139.02408485235256,3650.0664595630906,4166.191043472598,791.4242265217707,26.1061,88.6,94.8,91.9,2019
1188,03H,Jan,344.78927610364553,301.60645835026924,194.2350069038897,137.47193581834895,5476.958669417871,6217.595197899081,848.996435940724,15.993,96.5,97.1,98.1,2019
1189,03H,Feb,301.57310771629454,263.4283201077226,175.62220115505275,124.79653287988272,4968.048521228037,5549.302819983743,772.1503157631464,15.993,96.5,97.1,98.1,2019
1190,03H,Mar,320.64133269133373,290.59241148012205,187.74079226533556,133.4199036282782,5231.038579378478,5840.367660851623,880.1350590883511,15.993,96.5,97.1,98.1,2019
1191,03H,Apr,296.83940210650945,274.77170448837006,199.6401206868,132.90636733078256,5035.765647470768,5610.7672106546615,862.0646532858125,15.993,96.5,97.1,98.1,2019
1192,03H,May,295.4053248455971,272.4559198417513,204.2965677888108,134.64027359367506,5086.662915025324,5694.803976739823,908.147314450072,15.993,96.5,97.1,98.1,2019
1193,03H,Jun,274.488224099585,250.6612805392798,200.0339280160593,131.58934868018287,4847.558306759207,5362.095916963672,877.133746013881,15.993,96.5,97.1,98.1,2019
1194,03H,Jul,283.7492782714367,252.7623704796864,215.5236829669242,146.03760585916066,5482.773713499656,6044.331895204152,950.0406427812168,15.993,96.5,97.1,98.1,2019
1195,03H,Aug,281.0082730416405,253.09379240481005,205.0495620227791,136.88194608330485,4793.222034640155,5310.510848496217,893.3908585005939,15.993,96.5,97.1,98.1,2019
1196,03H,Sep,263.9369172758369,240.86870063845623,202.1169235598336,136.17655493309314,5149.19027074345,5726.005127243168,873.194522603639,15.993,96.5,97.1,98.1,2019
1197,03H,Oct,286.45484845263485,254.68003193323207,217.85046400024004,145.96403745699132,6045.832551741387,6695.429250297005,892.7030575876946,15.993,96.5,97.1,98.1,2019
1198,03H,Nov,326.9842063903984,276.37461933377944,222.82426499396163,136.93099168475106,5038.329269055212,5675.54555117864,876.1958356781091,15.993,96.5,97.1,98.1,2019
1199,03H,Dec,365.4145588023789,334.34635884031513,237.73268531592004,139.02408485235253,4538.798224223097,5058.9632964421935,914.4000500218846,15.993,96.5,97.1,98.1,2019
1200,03L,Jan,344.78927610364553,301.60645835026924,194.23500690388963,137.47193581834892,4508.59119449562,5246.945144189194,343.23419934579084,26.597,94.7,100.1,95.8,2019
1201,03L,Feb,301.57310771629454,263.4283201077226,175.62220115505275,124.7965328798827,4070.64706545851,4678.723164266647,297.21397150054514,26.597,94.7,100.1,95.8,2019
1202,03L,Mar,320.6413326913337,290.592411480122,187.74079226533556,133.4199036282782,4335.451366695492,4940.106026995526,323.34473812836035,26.597,94.7,100.1,95.8,2019
1203,03L,Apr,296.83940210650945,274.77170448837,199.6401206868,132.90636733078256,3991.014024138061,4581.005376546227,329.58604353874495,26.597,94.7,100.1,95.8,2019
1204,03L,May,295.405324845597,272.45591984175127,204.2965677888108,134.64027359367506,4121.2918750234985,4710.606459375117,319.5473173666203,26.597,94.7,100.1,95.8,2019
1205,03L,Jun,274.488224099585,250.6612805392798,200.03392801605924,131.58934868018287,3964.883257510245,4537.316238673535,318.26897770425234,26.597,94.7,100.1,95.8,2019
1206,03L,Jul,283.74927827143665,252.76237047968635,215.5236829669242,146.03760585916064,4402.037823814716,5010.414708425762,336.240929428131,26.597,94.7,100.1,95.8,2019
1207,03L,Aug,281.0082730416404,253.09379240481005,205.04956202277907,136.88194608330477,3897.996014588112,4444.44862202504,320.3368800992593,26.597,94.7,100.1,95.8,2019
1208,03L,Sep,263.9369172758369,240.8687006384562,202.1169235598336,136.17655493309314,4363.386848140767,4974.057224499004,320.9384517050795,26.597,94.7,100.1,95.8,2019
1209,03L,Oct,286.45484845263485,254.68003193323204,217.85046400024,145.96403745699135,5066.210474865587,5762.49201037711,317.216227394067,26.597,94.7,100.1,95.8,2019
1210,03L,Nov,326.9842063903984,276.37461933377944,222.8242649939616,136.93099168475104,4441.967139151032,5116.441703951573,325.3750422980035,26.597,94.7,100.1,95.8,2019
1211,03L,Dec,365.41455880237874,334.3463588403151,237.73268531592,139.02408485235256,3954.5813437605743,4573.523329698838,320.6752641275332,26.597,94.7,100.1,95.8,2019
1212,03N,Jan,344.78927610364553,301.60645835026924,194.23500690388963,137.47193581834892,4523.082431775749,5242.913288489902,419.4651184599777,58.6485,94.2,99.2,99.0,2019
1213,03N,Feb,301.5731077162946,263.4283201077226,175.62220115505278,124.7965328798827,4170.55849680725,4746.225393658832,395.150771119466,58.6485,94.2,99.2,99.0,2019
1214,03N,Mar,320.64133269133373,290.59241148012205,187.7407922653356,133.4199036282782,4391.297305131418,4994.24537711962,425.7056872724793,58.6485,94.2,99.2,99.0,2019
1215,03N,Apr,296.8394021065095,274.77170448837006,199.6401206868,132.90636733078256,4083.923715014024,4636.060598310272,409.166474845904,58.6485,94.2,99.2,99.0,2019
1216,03N,May,295.4053248455971,272.4559198417513,204.2965677888108,134.6402735936751,4187.217064375048,4758.91114009736,431.3835818477881,58.6485,94.2,99.2,99.0,2019
1217,03N,Jun,274.488224099585,250.6612805392798,200.0339280160593,131.58934868018287,3942.8118366198623,4491.777283306478,403.4885802705952,58.6485,94.2,99.2,99.0,2019
1218,03N,Jul,283.7492782714367,252.7623704796864,215.52368296692424,146.03760585916064,4481.717349974851,5101.37514173423,429.3204429780813,58.6485,94.2,99.2,99.0,2019
1219,03N,Aug,281.0082730416404,253.09379240481005,205.04956202277907,136.88194608330485,3839.893603416968,4374.911549314987,398.95308490413225,58.6485,94.2,99.2,99.0,2019
1220,03N,Sep,263.9369172758369,240.86870063845623,202.1169235598336,136.17655493309314,4342.992574405143,4978.83151316743,403.9148486321049,58.6485,94.2,99.2,99.0,2019
1221,03N,Oct,286.45484845263485,254.6800319332321,217.85046400024,145.96403745699132,5073.17322693675,5846.509288387598,438.3743829765467,58.6485,94.2,99.2,99.0,2019
1222,03N,Nov,326.9842063903984,276.37461933377944,222.8242649939616,136.93099168475104,4526.356172792143,5215.683265556664,441.7674791341637,58.6485,94.2,99.2,99.0,2019
1223,03N,Dec,365.4145588023789,334.34635884031513,237.73268531592004,139.02408485235253,4023.9051297134624,4647.87675729132,427.25730410837446,58.6485,94.2,99.2,99.0,2019
1224,03Q,Jan,344.78927610364553,301.6064583502693,194.23500690388968,137.47193581834895,3826.082907911746,4279.266449026095,461.0711859950483,36.5128,104.18,99.98,109.26000000000002,2019
1225,03Q,Feb,301.5731077162946,263.42832010772264,175.62220115505278,124.7965328798827,3538.9781117854563,3895.3736771762233,431.341885585329,36.5128,104.18,99.98,109.26000000000002,2019
1226,03Q,Mar,320.64133269133373,290.59241148012205,187.7407922653356,133.4199036282782,3698.2373304704106,4053.893429153612,486.78819482482857,36.5128,104.18,99.98,109.26000000000002,2019
1227,03Q,Apr,296.8394021065095,274.77170448837006,199.6401206868,132.9063673307826,3429.454876098245,3762.899585898644,502.48132161872,36.5128,104.18,99.98,109.26000000000002,2019
1228,03Q,May,295.4053248455971,272.45591984175127,204.2965677888108,134.64027359367512,3590.3573541333453,3928.649679016674,509.383010889332,36.5128,104.18,99.98,109.26000000000002,2019
1229,03Q,Jun,274.48822409958507,250.66128053927983,200.0339280160593,131.58934868018287,3361.5061019697205,3719.681864989812,508.5476873863413,36.5128,104.18,99.98,109.26000000000002,2019
1230,03Q,Jul,283.7492782714367,252.76237047968635,215.5236829669242,146.03760585916066,3712.396748537499,4084.1020135404574,561.6112705681295,36.5128,104.18,99.98,109.26000000000002,2019
1231,03Q,Aug,281.0082730416404,253.09379240481005,205.0495620227791,136.88194608330485,3247.4912907254443,3573.2126815801585,550.3275563637957,36.5128,104.18,99.98,109.26000000000002,2019
1232,03Q,Sep,263.93691727583683,240.8687006384563,202.1169235598336,136.17655493309317,3673.6432155298967,4022.205911351636,516.6544335137268,36.5128,104.18,99.98,109.26000000000002,2019
1233,03Q,Oct,286.45484845263496,254.6800319332321,217.85046400024007,145.96403745699135,4223.477794088649,4670.389562016608,523.5972042680924,36.5128,104.18,99.98,109.26000000000002,2019
1234,03Q,Nov,326.9842063903984,276.3746193337795,222.82426499396163,136.93099168475104,3702.646743059968,4137.644880699371,496.38756819526304,36.5128,104.18,99.98,109.26000000000002,2019
1235,03Q,Dec,365.4145588023788,334.34635884031513,237.7326853159201,139.02408485235256,3396.343200192809,3731.212068096668,498.0582152012445,36.5128,104.18,99.98,109.26000000000002,2019
1236,03R,Jan,344.7892761036455,301.60645835026924,194.23500690388963,137.47193581834892,5287.116290261593,6034.369163429697,617.745465378754,34.9092,92.1,98.3,97.2,2019
1237,03R,Feb,301.57310771629454,263.4283201077226,175.62220115505275,124.7965328798827,4872.125399608127,5426.850228593036,567.0997903131553,34.9092,92.1,98.3,97.2,2019
1238,03R,Mar,320.6413326913337,290.59241148012205,187.7407922653356,133.4199036282782,5043.7706965499065,5616.485052650877,630.5501128642306,34.9092,92.1,98.3,97.2,2019
1239,03R,Apr,296.83940210650945,274.77170448837006,199.6401206868,132.90636733078256,4727.836788010038,5246.496625531378,639.0292530335843,34.9092,92.1,98.3,97.2,2019
1240,03R,May,295.405324845597,272.45591984175127,204.2965677888108,134.6402735936751,4933.799686042648,5471.136548531619,639.8886253480458,34.9092,92.1,98.3,97.2,2019
1241,03R,Jun,274.488224099585,250.66128053927977,200.03392801605924,131.58934868018287,4573.149771406965,5099.056982113598,627.8287672017692,34.9092,92.1,98.3,97.2,2019
1242,03R,Jul,283.74927827143665,252.76237047968635,215.5236829669242,146.03760585916066,5175.856221282642,5716.029012409336,683.5733846665063,34.9092,92.1,98.3,97.2,2019
1243,03R,Aug,281.0082730416404,253.09379240481,205.04956202277916,136.88194608330485,4533.991039611335,5011.973920914831,634.6178084860152,34.9092,92.1,98.3,97.2,2019
1244,03R,Sep,263.9369172758369,240.86870063845623,202.1169235598336,136.17655493309314,4986.4219174315085,5573.459145440171,634.1308308411536,34.9092,92.1,98.3,97.2,2019
1245,03R,Oct,286.45484845263485,254.68003193323207,217.85046400024,145.96403745699135,5880.541519141087,6568.526348355162,644.6151730775841,34.9092,92.1,98.3,97.2,2019
1246,03R,Nov,326.9842063903984,276.3746193337794,222.8242649939616,136.930991684751,5247.785684003071,5892.572731543548,631.6386511292153,34.9092,92.1,98.3,97.2,2019
1247,03R,Dec,365.4145588023788,334.34635884031513,237.73268531592004,139.02408485235256,4675.701534266039,5292.759501793224,650.1724473777687,34.9092,92.1,98.3,97.2,2019
1248,04C,Jan,912.6893294402046,758.5739089655481,254.1929639225744,192.3575087989208,4436.910657160882,5121.958027903238,852.9245920309962,35.8238,92.6,96.7,91.6,2019
1249,04C,Feb,823.5028109804097,680.2740077825357,227.96766516880652,172.69346893844036,4251.614848229389,4790.027858574467,789.6705542125626,35.8238,92.6,96.7,91.6,2019
1250,04C,Mar,868.1658562184916,748.5526381902534,243.84470281037508,184.91302723829105,4444.922090900463,5006.811114398808,894.6287105220553,35.8238,92.6,96.7,91.6,2019
1251,04C,Apr,905.6548998152068,772.0286513435202,237.56222649085765,180.472242877352,4120.584639262167,4647.80397389445,869.3661755592651,35.8238,92.6,96.7,91.6,2019
1252,04C,May,901.3560817110412,765.7199962036411,239.13500428535693,181.91426424344576,4300.660454781459,4827.433158961361,893.2329903583651,35.8238,92.6,96.7,91.6,2019
1253,04C,Jun,826.2942513077899,691.3560258822347,242.660493647458,184.39863638314893,4066.542354524088,4629.603782959932,837.6274990369532,35.8238,92.6,96.7,91.6,2019
1254,04C,Jul,881.5089409833687,725.718656312284,260.52478229054674,200.97263045914255,4451.342403653437,5001.116576130952,887.3988800741407,35.8238,92.6,96.7,91.6,2019
1255,04C,Aug,901.3560817110412,750.2275023866815,246.33647625734645,189.7177092065848,3997.845008067263,4516.382963281394,897.196835623245,35.8238,92.6,96.7,91.6,2019
1256,04C,Sep,831.4863303167168,679.3249180712264,244.50465270845905,187.70085297599164,4531.010110596866,5104.902327502945,889.2970594967592,35.8238,92.6,96.7,91.6,2019
1257,04C,Oct,864.8440422289093,738.0009937527566,263.4853051978394,201.48702131428468,4939.872375348233,5618.080717288507,882.4580306946779,35.8238,92.6,96.7,91.6,2019
1258,04C,Nov,1027.3896124922535,838.8278183777265,267.8385074227712,203.8566731913302,4575.952299867686,5169.970801534176,901.4119105175888,35.8238,92.6,96.7,91.6,2019
1259,04C,Dec,1261.3402263299818,1042.7425342928443,290.9281189972314,219.48700059062435,4010.769376783033,4566.8801188037005,927.7910216113312,35.8238,92.6,96.7,91.6,2019
1260,05W,Jan,740.6891168599466,691.9298921417568,254.19296392257445,192.3575087989208,3736.8353600156806,4216.114951713947,827.5724290786826,26.5294,97.85,102.1,99.5,2019
1261,05W,Feb,677.3071932527776,606.5252209877546,227.96766516880652,172.6934689384404,3313.8706491665853,3736.307643595408,788.1444736782589,26.5294,97.85,102.1,99.5,2019
1262,05W,Mar,721.2766604492743,666.8153434433542,243.84470281037508,184.91302723829105,3524.165642645518,3940.609286301236,860.5170113157478,26.5294,97.85,102.1,99.5,2019
1263,05W,Apr,749.5336955640257,697.0744465169086,237.56222649085768,180.472242877352,3251.411641424231,3667.855285079949,869.2997203102973,26.5294,97.85,102.1,99.5,2019
1264,05W,May,684.656556645852,638.0767983131944,239.13500428535693,181.9142642434458,3324.048037271857,3742.677934668707,875.7830934736556,26.5294,97.85,102.1,99.5,2019
1265,05W,Jun,652.0152461276458,593.8792474251885,242.660493647458,184.39863638314893,3218.542447247205,3609.957254969958,847.9648993192459,26.5294,97.85,102.1,99.5,2019
1266,05W,Jul,691.9552347741466,621.9335414808207,260.52478229054674,200.97263045914255,3542.899575565222,3992.815517878279,908.4638175005842,26.5294,97.85,102.1,99.5,2019
1267,05W,Aug,693.1209958640825,631.5383991565972,246.33647625734645,189.7177092065848,3031.881610590515,3417.7553959003976,867.8673471695553,26.5294,97.85,102.1,99.5,2019
1268,05W,Sep,641.1432568323737,599.2518854918499,244.5046527084591,187.7008529759917,3531.553672529345,4022.970741893899,856.4083620436196,26.5294,97.85,102.1,99.5,2019
1269,05W,Oct,682.5784607898792,645.0967074852,263.48530519783947,201.4870213142847,4148.1903096187625,4688.986558308895,879.5524964756082,26.5294,97.85,102.1,99.5,2019
1270,05W,Nov,768.7180682831887,716.5122455599708,267.8385074227711,203.85667319133023,3666.19674775909,4168.469697769267,884.0757800779513,26.5294,97.85,102.1,99.5,2019
1271,05W,Dec,922.902643743411,823.8889789960264,290.9281189972315,219.48700059062435,3188.839551591819,3628.7288819196815,882.9449591773655,26.5294,97.85,102.1,99.5,2019
1272,06H,Jan,311.4498802416616,251.4143102277196,178.2636906873577,110.68118128732736,4857.932202480964,5481.457566224574,349.5267758195403,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1273,06H,Feb,297.9100382511708,240.7455403424731,159.29134537190765,102.04106393314774,4571.104279126301,5080.747506524149,332.0134594072856,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1274,06H,Mar,286.97315268294426,235.18213992063775,172.1487976712935,111.38649698970936,4715.406374003504,5226.837039287885,365.143620634183,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1275,06H,Apr,289.85539627497946,238.1425839202088,168.631925338774,109.18319426804813,4350.48975798091,4829.042737639868,356.3409359024774,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1276,06H,May,304.00967003896614,247.1803167339935,171.61334010824658,110.72485909458496,4498.36672863118,4977.053766131628,366.7277374611232,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1277,06H,Jun,293.39675758767385,237.2153505165696,169.9552011290228,111.09045851829674,4212.008007721732,4673.234011368105,365.60656704679513,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1278,06H,Jul,300.1555070961284,236.1428877846495,186.21143391167607,122.75405075264143,4781.195259714725,5262.071908626175,397.5878525721232,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1279,06H,Aug,291.8774353841204,232.88081364172595,168.47339107539457,109.90145154295092,4123.373431523255,4561.150484395667,374.94637686340405,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1280,06H,Sep,264.7083795088121,211.62147427876883,167.81822396653052,110.04542653724448,4581.80656347192,5101.079612483466,369.9746183820112,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1281,06H,Oct,274.4610874772102,216.2017838630108,180.1224240406534,120.88884661308536,5419.500500482608,6037.317234476102,369.5921066742931,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1282,06H,Nov,320.5211275158188,256.3297644156865,180.63846924491912,119.93440563967847,4815.056036177743,5375.227898330533,364.2369427662389,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1283,06H,Dec,387.55004826082296,306.981285525328,193.9828482103989,127.84008875330434,4230.843134451078,4716.322435920352,367.41902906374,89.5136,101.62857142857142,99.67142857142858,105.65714285714286,2019
1284,06K,Jan,277.9871641630139,258.76164376060416,178.26369068735767,110.68118128732732,3495.579479265632,4086.772731169701,268.85304414921814,57.1539,105.73999999999998,99.02,107.0,2019
1285,06K,Feb,264.82790720755946,243.2836880828297,159.29134537190765,102.04106393314773,3245.5353003032164,3693.868659881478,252.4237191162808,57.1539,105.73999999999998,99.02,107.0,2019
1286,06K,Mar,272.2203636506756,256.64829105059295,172.1487976712935,111.38649698970936,3422.6710688159515,3897.3368396557366,282.307943989824,57.1539,105.73999999999998,99.02,107.0,2019
